MOF,Linker_ID,SMILES,SA_Score,Pred_Tox_IBC50,Pred_Tox_IGC50,Pred_Tox_LC50,Pred_Tox_LC50DM,Mean_Tox,CoPriNet_log_USD_per_mmol,ExactMolWt,CoPriNet_USD_per_mmol,CoPriNet_USD_per_g,CoPriNet_log_USD_per_g,CoPriNet_valid_price,Price_rank_by_row
UFUQIV_clean-(id:172346),0,c1cc(c2ccncc2)ccn1,1.643,4.9674436051054,4.443010566679908,4.1451808180748975,5.248093174140868,4.700932041000268,2.4169728755950928,156.068748256,11.211868173359072,71.83929068853818,4.2744315504560335,True,195
UFUQIV_clean-(id:183006),0,c1cc(c2ccncc2)ccn1,1.643,4.9674436051054,4.443010566679908,4.1451808180748975,5.248093174140868,4.700932041000268,2.416973114013672,156.068748256,11.211870846477067,71.83930781636185,4.274431788874613,True,196
XOBDUO_clean-(id:184698),0,c1cnccc1c1ccncc1,1.643,4.9674436051054,4.443010566679908,4.1451808180748975,5.248093174140868,4.700932041000268,2.416973114013672,156.068748256,11.211870846477067,71.83930781636185,4.274431788874613,True,197
KIFDIM_clean-(id:178686),0,c1cc(ccn1)c1ccncc1,1.643,4.9674436051054,4.443010566679908,4.1451808180748975,5.248093174140868,4.700932041000268,2.41697359085083,156.068748256,11.211876192714977,71.83934207202141,4.274432265711771,True,198
ZIBRAD_clean-(id:185861),0,c1cc(ccn1)c1ccncc1,1.643,4.9674436051054,4.443010566679908,4.1451808180748975,5.248093174140868,4.700932041000268,2.416973829269409,156.068748256,11.211878865834889,71.83935919985731,4.27443250413035,True,199
UXUNUX_clean-(id:183350),0,c1cc(ccn1)c1ccncc1,1.643,4.9674436051054,4.443010566679908,4.1451808180748975,5.248093174140868,4.700932041000268,2.4169766902923584,156.068748256,11.211910943323511,71.83956473420666,4.274435365153299,True,200
UXUNUX_clean-(id:172427),0,c1cc(ccn1)c1ccncc1,1.643,4.9674436051054,4.443010566679908,4.1451808180748975,5.248093174140868,4.700932041000268,2.416976928710937,156.068748256,11.211913616451705,71.8395818620956,4.274435603571877,True,201
UXUPIN_clean-(id:172429),0,c1cc(ccn1)c1ccncc1,1.643,4.9674436051054,4.443010566679908,4.1451808180748975,5.248093174140868,4.700932041000268,2.416976928710937,156.068748256,11.211913616451705,71.8395818620956,4.274435603571877,True,202
UXUPEJ_clean-(id:183351),0,c1cc(ccn1)c1ccncc1,1.643,4.9674436051054,4.443010566679908,4.1451808180748975,5.248093174140868,4.700932041000268,2.416977643966675,156.068748256,11.211921635840117,71.83963324578711,4.274436318827616,True,203
CAXVOO_clean-(id:174798),0,c1c(C(=O)[O])c(cc(C(=O)[O])c1[O])[O],4.43,4.451926850721622,3.929723152819262,3.7773687404222063,4.673352211103305,4.208092738766599,2.6383793354034424,193.985137784,13.990511298040554,72.12156280559395,4.278353067617723,True,204
WOPSAX02_clean-(id:184246),0,c1c(c(C(=O)[O])cc(c1C(=O)[O])[O])[O],4.43,4.451926850721622,3.929723152819262,3.7773687404222063,4.673352211103305,4.208092738766599,2.6383869647979736,193.985137784,13.990618037578118,72.12211305154983,4.278360697012254,True,205
COKQOK_clean-(id:175103),0,c1c(c(C(=O)[O])cc(c1C(=O)[O])[O])[O],4.43,4.451926850721622,3.929723152819262,3.7773687404222063,4.673352211103305,4.208092738766599,2.6383872032165527,193.985137784,13.990621373201789,72.12213024680358,4.278360935430833,True,206
VOGTIV_clean_h-(id:183717),0,c1c(C(=O)[O])c(cc(C(=O)[O])c1[O])[O],4.43,4.451926850721622,3.929723152819262,3.7773687404222063,4.673352211103305,4.208092738766599,2.6383872032165527,193.985137784,13.990621373201789,72.12213024680358,4.278360935430833,True,207
OZULAY_clean-(id:180874),0,c1c(c(C(=O)[O])cc(c1C(=O)[O])[O])[O],4.43,4.451926850721622,3.929723152819262,3.7773687404222063,4.673352211103305,4.208092738766599,2.6383872032165527,193.985137784,13.990621373201789,72.12213024680358,4.278360935430833,True,208
OZUKUR_clean-(id:180872),0,c1c(c(C(=O)[O])cc(c1C(=O)[O])[O])[O],4.43,4.451926850721622,3.929723152819262,3.7773687404222063,4.673352211103305,4.208092738766599,2.63838791847229,193.985137784,13.990631380077572,72.12218183258948,4.278361650686571,True,209
CAXVOO_clean-(id:169456),0,c1c(C(=O)[O])c(cc(C(=O)[O])c1[O])[O],4.43,4.451926850721622,3.929723152819262,3.7773687404222063,4.673352211103305,4.208092738766599,2.63838791847229,193.985137784,13.990631380077572,72.12218183258948,4.278361650686571,True,210
WOPSOL01_clean-(id:184248),0,c1c(c(C(=O)[O])cc(c1C(=O)[O])[O])[O],4.43,4.451926850721622,3.929723152819262,3.7773687404222063,4.673352211103305,4.208092738766599,2.6383893489837646,193.985137784,13.990651393850616,72.12228500427197,4.278363081198045,True,211
WOPSAX_clean-(id:184244),0,c1c(c(C(=O)[O])cc(c1C(=O)[O])[O])[O],4.43,4.451926850721622,3.929723152819262,3.7773687404222063,4.673352211103305,4.208092738766599,2.638391256332397,193.985137784,13.990678078925866,72.12242256674482,4.278364988546677,True,212
SOYFUJ_clean-(id:182452),0,c1nncn1/N=C/c1cccnc1,2.71,4.753025932840308,3.308746104990142,3.0022999598582683,4.793830147354862,3.964475536260896,2.538454532623291,173.070145224,12.66009008770645,73.15005179732668,4.292512835563309,True,213
HIFZAY_charged-(id:177311),1,c1cc(cnn1)c1ccnnc1,2.685,4.501061538798542,3.926823786175372,3.199169237953001,5.127951332445988,4.188751473843226,2.4515388011932373,158.059246192,11.606192608098672,73.4293809929995,4.296324141535566,True,214
WILGEE_charged-(id:184132),1,c1cc(cnn1)c1ccnnc1,2.685,4.501061538798542,3.926823786175372,3.199169237953001,5.127951332445988,4.188751473843226,2.4515392780303955,158.059246192,11.606198142363892,73.4294160068652,4.296324618372724,True,215
WILGEE_charged-(id:172711),1,c1cc(cnn1)c1ccnnc1,2.685,4.501061538798542,3.926823786175372,3.199169237953001,5.127951332445988,4.188751473843226,2.4515392780303955,158.059246192,11.606198142363892,73.4294160068652,4.296324618372724,True,216
HIFZAY_charged-(id:170428),1,c1cc(cnn1)c1ccnnc1,2.685,4.501061538798542,3.926823786175372,3.199169237953001,5.127951332445988,4.188751473843226,2.451540231704712,158.059246192,11.60620921090225,73.42948603464671,4.29632557204704,True,217
MUNDOQ_clean-(id:179879),0,c1c(cc(cn1)c1ccc(cc1)C(=O)[O])C(=O)[O],2.715,4.74291013968791,3.9163156129934222,4.08460437362265,5.598832082064988,4.585665552092243,2.8739750385284424,241.037507704,17.707265552176775,73.46269765584256,4.296777762503025,True,218
PAPPIH_clean-(id:180914),0,c1c(cccn1)NC(=O)[C@H](CC(C)C)NC(=O)c1cnccc1,2.425,4.6376632389559465,3.773369957820785,4.113496548706404,5.441286904887876,4.491454162592753,3.137787342071533,312.15862588,23.052802419440884,73.84964088194968,4.302031146161905,True,219
PAPPIH_clean-(id:171628),0,c1c(cccn1)NC(=O)[C@H](CC(C)C)NC(=O)c1cnccc1,2.425,4.6376632389559465,3.773369957820785,4.113496548706404,5.441286904887876,4.491454162592753,3.1377875804901123,312.15862588,23.052807915657933,73.84965848907822,4.302031384580484,True,220
DOTFID_clean-(id:175564),0,c1cc(ccn1)C(=O)OCc1cc(COC(=O)c2ccncc2)cc(COC(=O)c2ccncc2)c1,2.244,4.854878656910118,4.661231535964849,5.698701351346232,7.03974880910109,5.5636400883305726,3.580043077468872,483.143035392,35.875086221687106,74.25355141998416,4.307485607111141,True,221
YOYQOU_clean-(id:185590),0,c1c(cc(cc1C(=O)[O])n1cnc2c1cccc2)n1cnc2c1cccc2,2.612,4.97806687780998,4.846116078678015,5.740162267018571,6.7625003847465655,5.5817114020632825,3.2690255641937256,353.103850656,26.285713119681425,74.44187615300018,4.3100186350163625,True,222
MIFQOJ_clean-(id:171135),0,c1c(cc(cc1C(=O)[O])n1cnc2ccccc12)n1cnc2ccccc12,2.612,4.97806687780998,4.846116078678015,5.740162267018571,6.7625003847465655,5.5817114020632825,3.2690322399139404,353.103850656,26.285888596333574,74.44237310779641,4.310025310736577,True,223
MIFQOJ_clean-(id:179673),0,c1c(cc(cc1C(=O)[O])n1cnc2ccccc12)n1cnc2ccccc12,2.612,4.97806687780998,4.846116078678015,5.740162267018571,6.7625003847465655,5.5817114020632825,3.269221067428589,353.103850656,26.29085256399964,74.45643120333074,4.310214138251226,True,224
RAFNUH01_clean-(id:181704),0,c1c(ccc(c1)c1ccc(cc1)C#N)C#N,1.619,5.768448243335191,4.532768900525813,5.598796507639902,5.081951704753987,5.245491339063723,2.724066972732544,204.068748256,15.242185915255366,74.69142651933339,4.313365313387731,True,225
ZIHFUR_clean-(id:185562),0,c1c(ccc(c1)c1ccc(cc1)C#N)C#N,1.619,5.768448243335191,4.532768900525813,5.598796507639902,5.081951704753987,5.245491339063723,2.724067449569702,204.068748256,15.242193183297717,74.69146213498944,4.313365790224889,True,226
RAFNIV_clean-(id:181702),0,c1c(ccc(c1)c1ccc(cc1)C#N)C#N,1.619,5.768448243335191,4.532768900525813,5.598796507639902,5.081951704753987,5.245491339063723,2.724067449569702,204.068748256,15.242193183297717,74.69146213498944,4.313365790224889,True,227
ZIHFUR01_clean-(id:185641),0,c1c(ccc(c1)c1ccc(cc1)C#N)C#N,1.619,5.768448243335191,4.532768900525813,5.598796507639902,5.081951704753987,5.245491339063723,2.724087715148926,204.068748256,15.242502078301172,74.69297581607043,4.313386055804113,True,228
FEVVIM_charged-(id:170027),0,CC(=O)NCCCCCCNC(=O)C,1.798,3.725322207101941,2.91567086496237,3.692919280501524,5.048029240227226,3.8454853981982655,2.705806970596313,200.15247788,14.966389254830329,74.77493865353652,4.314482784101586,True,229
FEVVIM_charged-(id:176372),0,CC(=O)NCCCCCCNC(=O)C,1.798,3.725322207101941,2.91567086496237,3.692919280501524,5.048029240227226,3.8454853981982655,2.705806970596313,200.15247788,14.966389254830329,74.77493865353652,4.314482784101586,True,230
FIWJIG_clean-(id:176497),0,N([C@H](C(=O)[O])[C]1[CH][CH]1)Cc1ccc(cc1)CN[C@H](C(=O)[O])CC(C)C.[CH]C.[H].[H].[CH].[H].C,4.52,4.66863399942487,3.383313614404348,4.298792010748993,5.3453925116155245,4.424033034048434,3.408923864364624,403.2596826000001,30.232692269858607,74.97077832064583,4.317098415222397,True,231
PUQYAC_clean-(id:181260),0,c1c(C(=O)[O])ccc(c1)C(C(F)(F)F)(c1ccc(C(=O)[O])cc1)C(F)(F)F,2.85,5.187717786900556,4.835346353960375,5.567229334810005,6.184636022464886,5.443732374533956,3.378605365753174,390.032678056,29.329838179909068,75.19841241532578,4.320130119234616,True,232
XOQXEH_clean-(id:184753),0,c1c(C(=O)[O])ccc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(C(=O)[O])cc1,2.85,5.187717786900556,4.835346353960375,5.567229334810005,6.184636022464886,5.443732374533956,3.378606081008911,390.032678056,29.329859158251605,75.19846620144094,4.320130834490353,True,233
KAFTUI_clean-(id:178530),0,c1c(C(c2ccc(C(=O)[O])cc2)(C(F)(F)F)C(F)(F)F)ccc(C(=O)[O])c1,2.85,5.187717786900556,4.835346353960375,5.567229334810005,6.184636022464886,5.443732374533956,3.378606081008911,390.032678056,29.329859158251605,75.19846620144094,4.320130834490353,True,234
VUKHOZ_clean-(id:172581),0,c1c(C(=O)[O])ccc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(C(=O)[O])cc1,2.85,5.187717786900556,4.835346353960375,5.567229334810005,6.184636022464886,5.443732374533956,3.3786065578460693,390.032678056,29.32987314382163,75.1985020588724,4.320131311327511,True,235
KAFTUI_clean-(id:170713),0,c1c(C(c2ccc(C(=O)[O])cc2)(C(F)(F)F)C(F)(F)F)ccc(C(=O)[O])c1,2.85,5.187717786900556,4.835346353960375,5.567229334810005,6.184636022464886,5.443732374533956,3.3786115646362305,390.032678056,29.33001999270953,75.19887856293518,4.320136318117672,True,236
VEGXIQ_clean-(id:172506),0,c1c(C(=O)[O])ccc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O],2.85,5.187717786900556,4.835346353960375,5.567229334810005,6.184636022464886,5.443732374533956,3.3786137104034424,390.032678056,29.33008292817228,75.1990399223963,4.320138463884884,True,237
VEGXIQ01_clean-(id:172505),0,c1c(C(=O)[O])ccc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O],2.85,5.187717786900556,4.835346353960375,5.567229334810005,6.184636022464886,5.443732374533956,3.3786141872406006,390.032678056,29.330096913849008,75.19907578010134,4.3201389407220425,True,238
PUQYAC_clean-(id:171772),0,c1c(C(=O)[O])ccc(c1)C(C(F)(F)F)(c1ccc(C(=O)[O])cc1)C(F)(F)F,2.85,5.187717786900556,4.835346353960375,5.567229334810005,6.184636022464886,5.443732374533956,3.378615617752075,390.032678056,29.330138870919207,75.19918335331907,4.320140371233517,True,239
VEGXIQ01_clean-(id:183547),0,c1c(C(=O)[O])ccc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O],2.85,5.187717786900556,4.835346353960375,5.567229334810005,6.184636022464886,5.443732374533956,3.3786284923553467,390.032678056,29.33051648725189,75.20015151920344,4.320153245836789,True,240
VUKHOZ_clean-(id:183799),0,c1c(C(=O)[O])ccc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(C(=O)[O])cc1,2.85,5.187717786900556,4.835346353960375,5.567229334810005,6.184636022464886,5.443732374533956,3.3786308765411377,390.032678056,29.33058641673591,75.20033081054991,4.32015563002258,True,241
AXOCEW_clean-(id:172985),0,c1c(C(=O)[O])ccc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O],2.85,5.187717786900556,4.835346353960375,5.567229334810005,6.184636022464886,5.443732374533956,3.378631830215454,390.032678056,29.330614388576198,75.20040252720818,4.320156583696896,True,242
VEGXIQ_clean-(id:183546),0,c1c(C(=O)[O])ccc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O],2.85,5.187717786900556,4.835346353960375,5.567229334810005,6.184636022464886,5.443732374533956,3.3786323070526123,390.032678056,29.330628374506343,75.20043838556298,4.320157060534054,True,243
NIYZIG_clean-(id:180235),0,P(=O)(c1ccc(cc1)C(=O)[O])(c1ccc(C(=O)[O])cc1)c1ccc(C(=O)[O])cc1,3.064,4.704701523109209,3.926824865422924,3.994023678476488,4.889456551597728,4.378751654651587,3.429044723510742,407.032064354,30.847161102595187,75.7855800661618,4.327908037956878,True,244
AVITUU_clean-(id:174273),0,c1cc(ccn1)c1c(c2ccncc2)c(c(c2ccncc2)s1)c1ccncc1,2.26,4.51397866831997,4.836124707790467,5.834879025477148,7.413700626455732,5.6496707570108295,3.392607450485229,392.10956751200007,29.743405706127817,75.85483285923023,4.328821419773072,True,245
WONZUV_clean-(id:184237),0,c1cc(ccn1)c1ccc(cc1)c1ccncc1,1.4,5.751549420841582,4.792891639476696,5.176785126081747,6.31191840676566,5.508286148291421,2.8717191219329834,232.100048384,17.66736446164549,76.1196069740389,4.332305879172881,True,246
WONZUV_clean-(id:172736),0,c1cc(ccn1)c1ccc(cc1)c1ccncc1,1.4,5.751549420841582,4.792891639476696,5.176785126081747,6.31191840676566,5.508286148291421,2.8717215061187744,232.100048384,17.667406583975016,76.1197884575406,4.332308263358672,True,247
KUKQAK_clean-(id:178878),0,c1nncn1c1ccc(cc1)C(=O)[O],2.696,4.488930253142686,3.756076482460729,3.1066118054407057,5.456183993800644,4.201950633711191,2.662022352218628,188.046001432,14.325230485629548,76.17939427874379,4.333091009834072,True,248
AQAJEI_clean-(id:174127),0,c1nncn1c1ccc(cc1)C(=O)[O],2.696,4.488930253142686,3.756076482460729,3.1066118054407057,5.456183993800644,4.201950633711191,2.662030935287476,188.046001432,14.325353440596734,76.18004813453572,4.33309959290292,True,249
KUKPOX_clean-(id:178876),0,c1c(ccc(c1)n1cnnc1)C(=O)[O],2.696,4.488930253142686,3.756076482460729,3.1066118054407057,5.456183993800644,4.201950633711191,2.662031888961792,188.046001432,14.325367102324892,76.18012078552566,4.333100546577235,True,250
ZESZEE_clean-(id:173826),0,c1c(C(=O)[O])ccc(c1)C(=O)c1ccc(cc1)C(=O)[O],2.231,5.348133403312194,4.062426301479181,4.238969582786812,5.623514940009848,4.818261056897009,3.0166640281677246,268.037173356,20.423047206444668,76.194831301699,4.333293629705631,True,251
XANNAB_clean-(id:184480),0,c1c(cccc1)Sc1c(c(c(c(c1Sc1ccccc1)Sc1ccccc1)Sc1ccccc1)Sc1ccccc1)Sc1ccccc1,2.226,4.572270339835115,4.713733157849688,5.321376320924265,6.411714274541621,5.254773523287673,4.025774955749512,726.0671769600001,56.02370785780374,77.16050199703513,4.345887693939578,True,252
XUKHUI_clean-(id:184826),0,c1c(C(=O)[O])cc(cc1C(=O)[O])NCc1ccc(CNc2cc(cc(C(=O)[O])c2)C(=O)[O])cc1,3.091,5.1003961983820645,4.268226509452117,4.990725326525947,6.244895743060895,5.151060944355256,3.57569432258606,460.0906654719999,35.71941300298084,77.63559594571834,4.35202603265431,True,253
MADVUJ_clean-(id:179452),0,c1cc2ccc1CSCc1ccc(cc1)CSC2,4.388,5.124648393952799,4.699031408243051,5.608563537734358,5.728368094902309,5.290152858708129,3.051017999649048,272.069342512,21.13685078062748,77.68920447071396,4.352716309119891,True,254
MADWAQ_clean-(id:171059),0,c1cc2ccc1CSCc1ccc(cc1)CSC2,4.388,5.124648393952799,4.699031408243051,5.608563537734358,5.728368094902309,5.290152858708129,3.051020383834839,272.069342512,21.136901174866853,77.68938969643219,4.352718693305682,True,255
MADWAQ_clean-(id:179453),0,c1cc2ccc1CSCc1ccc(cc1)CSC2,4.388,5.124648393952799,4.699031408243051,5.608563537734358,5.728368094902309,5.290152858708129,3.0510237216949463,272.069342512,21.136971727003825,77.6896490131796,4.352722031165789,True,256
MADVUJ_clean-(id:171058),0,c1cc2ccc1CSCc1ccc(cc1)CSC2,4.388,5.124648393952799,4.699031408243051,5.608563537734358,5.728368094902309,5.290152858708129,3.05102801322937,272.069342512,21.13706243724025,77.68998242169813,4.352726322700213,True,257
ZAHLEC_clean-(id:185148),0,c1n(ccn1)c1ccc(C(=O)[O])cc1,2.46,4.705585524116689,3.960993071477059,3.709131385187325,5.521835934344228,4.474386478781325,2.678971767425537,187.050752464,14.570104135344572,77.89385470742093,4.355347062825567,True,258
GALCAZ_clean-(id:170144),0,c1c(C(=O)[O])ccc(c2ccncc2)n1,2.369,4.904823846836584,4.072264818220443,4.081401344116811,5.626762884091869,4.671313223316427,2.7417471408843994,199.050752464,15.514066691970422,77.94025644176487,4.355942590151043,True,259
HATZOS_clean-(id:177190),0,c1c(cccn1)C(=O)c1ccccn1,1.863,4.803744393683689,4.05450376342586,3.912349469909696,5.338456894985484,4.527263630501182,2.6670901775360107,184.063662876,14.39801251890662,78.22300335621524,4.359563764859941,True,260
UMOVEZ03_clean-(id:183191),0,c1c(C(=O)[O])ccc(c1)c1cc(cc(c2ccc(C(=O)[O])cc2)c1OC)c1cc(c2ccc(C(=O)[O])cc2)c(c(c2ccc(C(=O)[O])cc2)c1)OC,3.027,5.09209345362743,4.908857873187691,5.516400952618188,7.593461043320167,5.777703330688369,3.990067720413208,690.152597032,54.05855010672232,78.32840206528384,4.360910271136388,True,261
UMOVEZ04_clean-(id:183192),0,c1c(C(=O)[O])ccc(c1)c1cc(cc(c2ccc(C(=O)[O])cc2)c1OC)c1cc(c2ccc(C(=O)[O])cc2)c(c(c2ccc(C(=O)[O])cc2)c1)OC,3.027,5.09209345362743,4.908857873187691,5.516400952618188,7.593461043320167,5.777703330688369,3.990112066268921,690.152597032,54.060947432540736,78.33187568231973,4.3609546169921005,True,262
MARNUR_clean-(id:179561),0,c1c(cc(cc1C(=O)[O])C(=O)[O])n1c(c2ccc(cc2)C(=O)[O])nnc1C,3.189,4.857020499114948,3.759572509978015,4.193240516287437,6.044768457682123,4.713650495765631,3.3549559116363525,364.05696004,28.64434128073217,78.6809329990146,4.365400851597661,True,263
KIYQEQ_clean-(id:178744),0,c1c(C(=O)[O])ncc(c1)C(=O)[O],3.219,4.25169745856318,3.527162160310865,3.7792011778159664,4.328086889956808,3.9715369216617047,2.56820011138916,165.006207576,13.042328563656149,79.0414418660522,4.369972295505667,True,264
IGINIX_clean-(id:177769),0,c1c(C(=O)[O])ncc(c1)C(=O)[O],3.219,4.25169745856318,3.527162160310865,3.7792011778159664,4.328086889956808,3.9715369216617047,2.5682621002197266,165.006207576,13.043137067410512,79.04634170446582,4.370034284336233,True,265
KAYBIX_clean-(id:178591),0,c1c(C(=O)[O])ncc(c1)C(=O)[O],3.219,4.25169745856318,3.527162160310865,3.7792011778159664,4.328086889956808,3.9715369216617047,2.5682623386383057,165.006207576,13.04314017713709,79.04636055058452,4.370034522754812,True,266
KIYQIU_clean-(id:178745),0,c1c(cnc(C(=O)[O])c1)C(=O)[O],3.219,4.25169745856318,3.527162160310865,3.7792011778159664,4.328086889956808,3.9715369216617047,2.5682623386383057,165.006207576,13.04314017713709,79.04636055058452,4.370034522754812,True,267
FAPYEA04_clean-(id:173120),0,c1c(c(C)cc(c1C)[N]C#N)[N]C#N,3.97,4.072255770656232,4.026076658485944,4.602050936727484,4.603756447956184,4.32603495345646,2.683924913406372,184.074896256,14.64245101249374,79.54615925536051,4.376337472730247,True,268
UMOYOM03_clean-(id:183199),0,c1c(C(=O)[O])ccc(c1)c1cc(cc(c2ccc(C(=O)[O])cc2)c1OC1([C][C])[C][C]1)c1cc(c2ccc(C(=O)[O])cc2)c(c(c2ccc(C(=O)[O])cc2)c1)OC1([C][C])[C][C]1,4.455,4.953518403446341,4.876020308874033,6.697761027659307,7.452055148110222,5.994838722022476,4.131879806518555,780.10564684,62.29491532668317,79.85446019910671,4.380205730322189,True,269
UMOYOM14_clean-(id:183210),0,c1c(C(=O)[O])ccc(c1)c1cc(cc(c2ccc(C(=O)[O])cc2)c1OC1([C][C])[C][C]1)c1cc(c2ccc(C(=O)[O])cc2)c(c(c2ccc(C(=O)[O])cc2)c1)OC1([C][C])[C][C]1,4.455,4.953518403446341,4.876020308874033,6.697761027659307,7.452055148110222,5.994838722022476,4.131880760192871,780.10564684,62.294974735772286,79.85453635429076,4.380206683996505,True,270
UMOYOM04_clean-(id:183200),0,c1c(C(=O)[O])ccc(c1)c1cc(cc(c2ccc(C(=O)[O])cc2)c1OC1([C][C])[C][C]1)c1cc(c2ccc(C(=O)[O])cc2)c(c(c2ccc(C(=O)[O])cc2)c1)OC1([C][C])[C][C]1,4.455,4.953518403446341,4.876020308874033,6.697761027659307,7.452055148110222,5.994838722022476,4.131881237030029,780.10564684,62.29500444033809,79.85457443191002,4.380207160833663,True,271
XOXMED_clean-(id:172951),0,c1c(C(=O)[O])cc(c(c1C)N1C(=O)c2c3c(C1=O)ccc1c3c(cc2)C(=O)N(C1=O)c1c(cc(cc1C)C(=O)[O])C)C,3.056,5.007365718698641,4.827948700512644,6.729867510074867,7.643468079047281,6.052162502083358,3.801316261291504,560.1219656,44.760061672509096,79.9112772243494,4.380916984544204,True,272
TUPDOZ_clean-(id:182910),0,c1c(C(=O)[O])ccc(c1)n1cncn1,2.464,4.488930253142686,3.756076482460729,3.1066118054407057,5.456183993800644,4.201950633711191,2.710043907165528,188.046001432,15.02993542225042,79.92690781933723,4.381112564780971,True,273
YEVQOG_clean-(id:173719),0,CC1=NN=C([C]1C1=C(C)N=N[C]1C)C,4.111,4.155665075342984,4.334102689441271,5.0845559811050505,5.263591112774607,4.709478714665978,2.710438966751098,188.106196384,15.035874315340566,79.93290281967285,4.381187568001787,True,274
YEYVOO_manual-(id:185844),0,CC1=NN=C(C)[C]1C1=C(N=N[C]1C)C,4.111,4.155665075342984,4.334102689441271,5.0845559811050505,5.263591112774607,4.709478714665978,2.710440158843994,188.106196384,15.035892239510206,79.93299810717524,4.381188760094682,True,275
YEVQUM_manual-(id:185371),0,CC1=NN=C(C)[C]1C1=C(N=N[C]1C)C,4.111,4.155665075342984,4.334102689441271,5.0845559811050505,5.263591112774607,4.709478714665978,2.7104408740997314,188.106196384,15.03590299402224,79.93305527973118,4.38118947535042,True,276
YEYVOO_clean5b-(id:173725),0,CC1=NN=C(C)[C]1C1=C(N=N[C]1C)C,4.111,4.155665075342984,4.334102689441271,5.0845559811050505,5.263591112774607,4.709478714665978,2.7104413509368896,188.106196384,15.035910163701203,79.9330933947912,4.381189952187578,True,277
YEVQUM_clean5b-(id:173720),0,CC1=NN=C(C)[C]1C1=C(N=N[C]1C)C,4.111,4.155665075342984,4.334102689441271,5.0845559811050505,5.263591112774607,4.709478714665978,2.710441827774048,188.106196384,15.035917333383589,79.93313150986938,4.381190429024736,True,278
YEVQOG_clean-(id:184935),0,CC1=NN=C([C]1C1=C(C)N=N[C]1C)C,4.111,4.155665075342984,4.334102689441271,5.0845559811050505,5.263591112774607,4.709478714665978,2.710442066192627,188.106196384,15.03592091822606,79.9331505674153,4.381190667443315,True,279
TUMQID_clean-(id:182899),0,c1c(C(=O)[O])cc(cc1C(=O)[O])n1cnnc1c1ccccn1,3.132,4.92743407153212,3.376692922443639,3.9126239384573447,5.497442402581434,4.428548333753635,3.2052316665649414,308.05455473600006,24.66121253312598,80.05469211211766,4.382710052492187,True,280
HEBTEP_clean-(id:170386),0,c1c(c2c(c(c1)C(=O)[O])cccc2)C(=O)[O],2.691,5.327731101270068,4.3410610236676295,4.522533583077046,5.132735913602616,4.83101540540434,2.843287229537964,214.026608672,17.172121564034544,80.23358249978702,4.384942161638991,True,281
QATLEE_clean-(id:181360),0,c1c(c2c(c(c1)C(=O)[O])cccc2)C(=O)[O],2.691,5.327731101270068,4.3410610236676295,4.522533583077046,5.132735913602616,4.83101540540434,2.843291521072388,214.026608672,17.172195258943503,80.23392682570713,4.384946453173415,True,282
JUVWUU_clean-(id:178504),0,c1c(c2c(c(C(=O)[O])c1)cccc2)C(=O)[O],2.691,5.327731101270068,4.3410610236676295,4.522533583077046,5.132735913602616,4.83101540540434,2.843291521072388,214.026608672,17.172195258943503,80.23392682570713,4.384946453173415,True,283
cm0623918si20061006_115210_clean-(id:185579),1,c1c2c(C(=O)[O])ccc(C(=O)[O])c2ccc1,2.691,5.327731101270068,4.3410610236676295,4.522533583077046,5.132735913602616,4.83101540540434,2.843291759490967,214.026608672,17.17219935311438,80.2339459549682,4.384946691591993,True,284
WOJJOV_SL-(id:185668),0,c1c(C(=O)[O])c2ccccc2c(C(=O)[O])c1,2.691,5.327731101270068,4.3410610236676295,4.522533583077046,5.132735913602616,4.83101540540434,2.843291997909546,214.026608672,17.172203447286236,80.23396508423387,4.384946930010572,True,285
QATLEE_clean-(id:171801),0,c1c(c2c(c(c1)C(=O)[O])cccc2)C(=O)[O],2.691,5.327731101270068,4.3410610236676295,4.522533583077046,5.132735913602616,4.83101540540434,2.8432931900024414,214.026608672,17.172223918160167,80.23406073063065,4.384948122103468,True,286
DITYOW_clean-(id:175486),0,C(C(=O)[O])n1cnnn1,3.314,4.128943284263983,3.405420905344318,3.240322593528288,4.033926562160018,3.702153336324152,2.3246777057647705,127.025600336,10.22338461683766,80.48286793996971,4.388044341153502,True,287
BUPDUM_clean-(id:174665),0,N1C(=N[N]C1=S)N,4.7,4.033053076633069,3.1441231453483454,3.2517380620726075,3.954708291459038,3.595905643878265,2.2261502742767334,115.007842096,9.26413297127891,80.55218498531518,4.388905235081468,True,288
DUPKAC_clean-(id:185695),0,c1cc(c2cc(ccc2)c2ccc(cc2)C(=O)[O])ccc1C(=O)[O],2.251,5.878935782087465,5.060417519158406,5.835606382075565,6.456549373756066,5.807877264269376,3.237635612487793,316.07355886399995,25.47342144923937,80.59333257990133,4.389415923757171,True,289
